dataset,dataset_label,player,player_key,signal,target,horizon,n,pearson_r,spearman_r,slope_pp_per_unit,hac_t,hac_p,bucket_n,bucket_top_n,bucket_bottom_n,bucket_top_avg,bucket_bottom_avg,bucket_top_minus_bottom,bucket_top_hit,bucket_bottom_hit,bucket_top_avg_drawdown,bucket_bottom_avg_drawdown,abs_spearman,top_minus_bottom_abs,evidence
tff,TFF Detailed,Dealer / Intermediary,dealer,flow4_z,NASDAQ-100,1w,482,-0.0292633840078798,-0.023153110109631853,-0.04917836383315937,-0.6786575670656767,0.4973548582293609,482,145,145,0.4182539363748021,0.656799250482107,-0.23854531410730484,59.310344827586206,64.82758620689654,-1.7370765104743016,-1.2058540845685877,0.023153110109631853,0.23854531410730484,none
tff,TFF Detailed,Dealer / Intermediary,dealer,flow4_z,NASDAQ-100,4w,479,0.029227308001938637,0.010821337165119104,0.09212759785026159,0.4548162172297123,0.6492414621698037,479,144,144,2.3432093733271726,1.7031517035897266,0.640057669737446,69.44444444444444,68.75,-3.1692041724289215,-3.116964455369493,0.010821337165119104,0.640057669737446,none
tff,TFF Detailed,Dealer / Intermediary,dealer,flow4_z,NASDAQ-100,13w,470,0.05638615359628495,0.036000336343181005,0.31135649568704155,0.5256313293689694,0.5991443846454572,470,141,141,5.938502544413463,4.734500489385186,1.204002055028277,72.3404255319149,74.46808510638297,-6.468651479500633,-5.5712700814143075,0.036000336343181005,1.204002055028277,none
tff,TFF Detailed,Dealer / Intermediary,dealer,flow4_z,NASDAQ-100,26w,457,0.00827628380503121,-0.05021456874774632,0.06226617778020221,0.0787499104400095,0.9372315459243067,457,137,137,11.240655607360154,11.324663480615962,-0.08400787325580872,77.37226277372264,86.86131386861314,-7.72380148214501,-7.742932597066749,0.05021456874774632,0.08400787325580872,none
tff,TFF Detailed,Dealer / Intermediary,dealer,trend13_z,S&P 500,1w,473,0.03308829393923021,0.032695734884355954,0.04085850200214171,0.7220795500105823,0.4702455703624101,473,142,142,0.23395555637687018,0.28161997214347445,-0.04766441576660427,63.38028169014085,61.97183098591549,-1.4412324514474097,-1.035520679736858,0.032695734884355954,0.04766441576660427,none
tff,TFF Detailed,Dealer / Intermediary,dealer,trend13_z,S&P 500,4w,470,0.10803669816082685,0.09410645261678753,0.25965220017672963,1.3587082952180018,0.17423904246502317,470,141,141,1.3580392272151434,0.7031881496260632,0.6548510775890801,70.2127659574468,70.92198581560284,-3.0446883151931616,-2.755816692463228,0.09410645261678753,0.6548510775890801,weak/mixed
tff,TFF Detailed,Dealer / Intermediary,dealer,trend13_z,S&P 500,13w,461,0.22353878595484386,0.19204697028897727,0.8812829943159316,1.7029195340645524,0.08858312786730173,461,139,139,4.609146377622183,1.5128224870089326,3.0963238906132506,73.38129496402878,68.34532374100719,-5.434459799864962,-6.151188257069126,0.19204697028897727,3.0963238906132506,tentative
tff,TFF Detailed,Dealer / Intermediary,dealer,trend13_z,S&P 500,26w,448,-0.027198560351718425,-0.08520879465820497,-0.13871883092005827,-0.16195723392053815,0.871339531551814,448,135,135,6.038763171255019,7.884808125508833,-1.8460449542538138,70.37037037037037,81.48148148148148,-7.717200998346955,-8.04980552263033,0.08520879465820497,1.8460449542538138,weak/mixed
tff,TFF Detailed,Dealer / Intermediary,dealer,trend13_z,NASDAQ-100,1w,473,0.025505690416954593,0.02453231869142219,0.04123090402153723,0.5919513202355802,0.5538831865098301,473,142,142,0.41470645104470943,0.47408701662589026,-0.05938056558118082,63.38028169014085,62.676056338028175,-1.7225719762137566,-1.3902944549151408,0.02453231869142219,0.05938056558118082,none
tff,TFF Detailed,Dealer / Intermediary,dealer,trend13_z,NASDAQ-100,4w,470,0.10358801803355816,0.09988161529101634,0.3138078082647456,1.3224392942975634,0.1860219113966304,470,141,141,2.1411409545570916,1.3164114513775165,0.8247295031795752,70.92198581560284,68.79432624113475,-3.600419099605728,-3.275174492852505,0.09988161529101634,0.8247295031795752,weak/mixed
