dataset,market,category,position_change_metric,horizon,bottom_quartile_threshold,top_quartile_threshold,top_quartile_n,top_quartile_mean_return,top_quartile_median_return,top_quartile_hit_rate,top_quartile_stdev,bottom_quartile_n,bottom_quartile_mean_return,bottom_quartile_median_return,bottom_quartile_hit_rate,bottom_quartile_stdev,mean_diff_up_minus_down,welch_t,normal_p_approx
tff_disaggregated,sp500,dealer,net_oi_pct_change,2d_post_release,-1.1196678343773705,1.1830545445513216,135,0.0016490170474826346,0.0032785703991928816,0.6222222222222222,0.016003200538603806,134,0.0008729977392603484,0.0010298033061442169,0.5447761194029851,0.013614001337666234,0.0007760193082222862,0.42847211196474105,0.6683074332541354
tff_disaggregated,sp500,dealer,net_oi_pct_change,3d_post_release,-1.1196678343773705,1.1830545445513216,135,0.0023144596492888306,0.003203705259116063,0.5555555555555556,0.023114274891578582,134,0.0013338114300444012,0.0018890875304640176,0.582089552238806,0.01726921192383594,0.0009806482192444294,0.394375086382979,0.693304134622678
tff_disaggregated,sp500,dealer,net_oi_pct_change,1w_post_release,-1.1196678343773705,1.1830545445513216,135,0.002593172561638932,0.005779077786919329,0.5777777777777777,0.028783032320690256,134,0.0009506083738560087,0.0018821372488910804,0.5373134328358209,0.02205113569554861,0.0016425641877829233,0.5256235481197924,0.5991497921268242
tff_disaggregated,sp500,dealer,net_oi_pct_change,2w_post_release,-1.1196678343773705,1.1830545445513216,134,0.005267485217174253,0.011777926224706081,0.664179104477612,0.039569155483604415,134,0.005971445771878377,0.005351658245717261,0.6119402985074627,0.02756949557446891,-0.0007039605547041238,-0.16897209688897488,0.8658185892383408
tff_disaggregated,sp500,dealer,net_oi_pct_change,4w_post_release,-1.1196678343773705,1.1830545445513216,132,0.012825764691291146,0.02034552384668087,0.6742424242424242,0.053778412190688664,134,0.0100265470383366,0.015181912207844706,0.6865671641791045,0.0416839457216243,0.002799217652954546,0.47398921407895683,0.6355075987179052
tff_disaggregated,sp500,dealer,net_oi_pct_change,13w_post_release,-1.1196678343773705,1.1830545445513216,131,0.037501390141164506,0.04452311839898293,0.7557251908396947,0.07292755619092331,131,0.03379598454271632,0.044843613967175955,0.7480916030534351,0.07058805549271498,0.0037054055984481887,0.41785880389849034,0.6760503540761242
tff_disaggregated,sp500,dealer,long_oi_pct_change,1d_post_release,-0.520463024500228,0.4945493857918084,135,-0.0003090537767244073,0.0001331148883882971,0.5185185185185185,0.016313096047051622,135,0.0008142862704934843,0.0014558660603223306,0.6074074074074074,0.012327047931739724,-0.0011233400472178915,-0.6383398464804004,0.5232524789969369
tff_disaggregated,sp500,dealer,long_oi_pct_change,2d_post_release,-0.520463024500228,0.4945493857918084,135,-0.00041497763816260254,7.051138381108935e-05,0.5037037037037037,0.016053788734898506,135,0.002788916739353187,0.002567763765733533,0.6074074074074074,0.014235933666506207,-0.0032038943775157896,-1.7349383560136902,0.08275172443862744
tff_disaggregated,sp500,dealer,long_oi_pct_change,3d_post_release,-0.520463024500228,0.4945493857918084,135,0.0016804672623642175,-0.00010384327543178085,0.4888888888888889,0.02063038296246845,135,0.0021814872096313337,0.0027339525962040145,0.5925925925925926,0.01827363063820742,-0.0005010199472671162,-0.21122585094272972,0.8327110396654219
tff_disaggregated,sp500,dealer,long_oi_pct_change,1w_post_release,-0.520463024500228,0.4945493857918084,135,0.0009135499353568528,0.0011897031843082218,0.5333333333333333,0.02844256434750114,135,0.003226362066980345,0.0025331367052392473,0.5777777777777777,0.024006636558297517,-0.002312812131623492,-0.7219973891322186,0.47029608272590034
tff_disaggregated,sp500,dealer,long_oi_pct_change,2w_post_release,-0.520463024500228,0.4945493857918084,135,0.005844772833029565,0.009783126534303133,0.6444444444444445,0.03622733054134952,134,0.005190031124025889,0.0077409476090617435,0.6567164179104478,0.034852850400177604,0.0006547417090036764,0.15105832026306262,0.8799297107483379
